"Stock","Year","Length","CatchNo"
"ANK_GSA22",1999,825,0
"ANK_GSA22",1999,830,0
"ANK_GSA22",1999,835,0
"ANK_GSA22",1999,840,0
"ANK_GSA22",1999,845,0
"ANK_GSA22",1999,850,0
"ANK_GSA22",1999,855,0
"ANK_GSA22",1999,860,0
"ANK_GSA22",1999,865,0
"ANK_GSA22",1999,870,0
"ANK_GSA22",1999,875,0
"ANK_GSA22",1999,880,0
"ANK_GSA22",1999,885,0
"ANK_GSA22",1999,890,0
"ANK_GSA22",1999,895,0
"ANK_GSA22",1999,900,0
"ANK_GSA22",1999,905,0
"ANK_GSA22",1999,910,0
"ANK_GSA22",1999,915,0
"ANK_GSA22",1999,920,0
"ANK_GSA22",1999,925,0
"ANK_GSA22",1999,930,0
"ANK_GSA22",1999,935,0
"ANK_GSA22",1999,940,0
"ANK_GSA22",1999,945,0
"ANK_GSA22",1999,950,0
"ANK_GSA22",2000,30,0
"ANK_GSA22",2000,35,0
"ANK_GSA22",2000,40,0
"ANK_GSA22",2000,45,0
"ANK_GSA22",2000,50,0.15
"ANK_GSA22",2000,55,0
"ANK_GSA22",2000,60,0.25
"ANK_GSA22",2000,65,0.18
"ANK_GSA22",2000,70,3.14
"ANK_GSA22",2000,75,3.86
"ANK_GSA22",2000,80,5.49
"ANK_GSA22",2000,85,5.24
"ANK_GSA22",2000,90,5.38
"ANK_GSA22",2000,95,4.29
"ANK_GSA22",2000,100,2.85
"ANK_GSA22",2000,105,5.58
"ANK_GSA22",2000,110,4.39
"ANK_GSA22",2000,115,3.77
"ANK_GSA22",2000,120,2.97
"ANK_GSA22",2000,125,2.9
"ANK_GSA22",2000,130,2.55
"ANK_GSA22",2000,135,0.33
"ANK_GSA22",2000,140,0.18
"ANK_GSA22",2000,145,1.14
"ANK_GSA22",2000,150,1.53
"ANK_GSA22",2000,155,0.89
"ANK_GSA22",2000,160,1.53
"ANK_GSA22",2000,165,4.45
"ANK_GSA22",2000,170,2.71
"ANK_GSA22",2000,175,4.94
"ANK_GSA22",2000,180,3.38
"ANK_GSA22",2000,185,4.1
"ANK_GSA22",2000,190,1.83
"ANK_GSA22",2000,195,3.13
"ANK_GSA22",2000,200,3.48
"ANK_GSA22",2000,205,3.67
"ANK_GSA22",2000,210,5.24
"ANK_GSA22",2000,215,1.71
"ANK_GSA22",2000,220,1.73
"ANK_GSA22",2000,225,2.23
"ANK_GSA22",2000,230,2.42
"ANK_GSA22",2000,235,2.25
"ANK_GSA22",2000,240,3.52
"ANK_GSA22",2000,245,2.12
"ANK_GSA22",2000,250,0.97
"ANK_GSA22",2000,255,2.2
"ANK_GSA22",2000,260,3.12
"ANK_GSA22",2000,265,2.08
"ANK_GSA22",2000,270,1.19
"ANK_GSA22",2000,275,1.72
"ANK_GSA22",2000,280,0.5
"ANK_GSA22",2000,285,1.64
"ANK_GSA22",2000,290,2.31
"ANK_GSA22",2000,295,1.19
"ANK_GSA22",2000,300,1.27
"ANK_GSA22",2000,305,1.39
"ANK_GSA22",2000,310,1.45
"ANK_GSA22",2000,315,1.17
"ANK_GSA22",2000,320,0.19
"ANK_GSA22",2000,325,0.56
"ANK_GSA22",2000,330,0.46
"ANK_GSA22",2000,335,0.19
"ANK_GSA22",2000,340,1.1
"ANK_GSA22",2000,345,1.45
"ANK_GSA22",2000,350,0
"ANK_GSA22",2000,355,1.39
"ANK_GSA22",2000,360,1.38
"ANK_GSA22",2000,365,1.12
"ANK_GSA22",2000,370,0.39
"ANK_GSA22",2000,375,0.55
"ANK_GSA22",2000,380,0.27
"ANK_GSA22",2000,385,1.15
"ANK_GSA22",2000,390,0.97
"ANK_GSA22",2000,395,0
"ANK_GSA22",2000,400,0.21
"ANK_GSA22",2000,405,0.79
"ANK_GSA22",2000,410,0
"ANK_GSA22",2000,415,0.91
"ANK_GSA22",2000,420,0.92
"ANK_GSA22",2000,425,0.95
"ANK_GSA22",2000,430,0.66
"ANK_GSA22",2000,435,0
"ANK_GSA22",2000,440,0
"ANK_GSA22",2000,445,0.19
"ANK_GSA22",2000,450,0.71
"ANK_GSA22",2000,455,0.34
"ANK_GSA22",2000,460,0.47
"ANK_GSA22",2000,465,0.22
"ANK_GSA22",2000,470,0
"ANK_GSA22",2000,475,0.34
"ANK_GSA22",2000,480,0
"ANK_GSA22",2000,485,0
"ANK_GSA22",2000,490,0
"ANK_GSA22",2000,495,0.64
"ANK_GSA22",2000,500,0.47
"ANK_GSA22",2000,505,0
"ANK_GSA22",2000,510,0.3
"ANK_GSA22",2000,515,0.51
"ANK_GSA22",2000,520,0
"ANK_GSA22",2000,525,0.33
"ANK_GSA22",2000,530,0.47
"ANK_GSA22",2000,535,0
"ANK_GSA22",2000,540,0.65
"ANK_GSA22",2000,545,0
"ANK_GSA22",2000,550,0.33
"ANK_GSA22",2000,555,0
"ANK_GSA22",2000,560,0.92
"ANK_GSA22",2000,565,0
"ANK_GSA22",2000,570,0
"ANK_GSA22",2000,575,0
"ANK_GSA22",2000,580,0
"ANK_GSA22",2000,585,0.31
"ANK_GSA22",2000,590,0
"ANK_GSA22",2000,595,0
"ANK_GSA22",2000,600,0.4
"ANK_GSA22",2000,605,0
"ANK_GSA22",2000,610,0
"ANK_GSA22",2000,615,0
"ANK_GSA22",2000,620,0
"ANK_GSA22",2000,625,0
"ANK_GSA22",2000,630,0
"ANK_GSA22",2000,635,0
"ANK_GSA22",2000,640,0
"ANK_GSA22",2000,645,0.44
"ANK_GSA22",2000,650,0
"ANK_GSA22",2000,655,0.19
"ANK_GSA22",2000,660,0
"ANK_GSA22",2000,665,0
"ANK_GSA22",2000,670,0
"ANK_GSA22",2000,675,0
"ANK_GSA22",2000,680,0
"ANK_GSA22",2000,685,0
"ANK_GSA22",2000,690,0.45
"ANK_GSA22",2000,695,0
"ANK_GSA22",2000,700,0
"ANK_GSA22",2000,705,0
"ANK_GSA22",2000,710,0
"ANK_GSA22",2000,715,0
"ANK_GSA22",2000,720,0
"ANK_GSA22",2000,725,0
"ANK_GSA22",2000,730,0
"ANK_GSA22",2000,735,0
"ANK_GSA22",2000,740,0
"ANK_GSA22",2000,745,0
"ANK_GSA22",2000,750,0
"ANK_GSA22",2000,755,0
"ANK_GSA22",2000,760,0
"ANK_GSA22",2000,765,0
"ANK_GSA22",2000,770,0
"ANK_GSA22",2000,775,0
"ANK_GSA22",2000,780,0
"ANK_GSA22",2000,785,0
"ANK_GSA22",2000,790,0
"ANK_GSA22",2000,795,0
"ANK_GSA22",2000,800,0
"ANK_GSA22",2000,805,0
"ANK_GSA22",2000,810,0
"ANK_GSA22",2000,815,0
"ANK_GSA22",2000,820,0
"ANK_GSA22",2000,825,0
"ANK_GSA22",2000,830,0
"ANK_GSA22",2000,835,0
"ANK_GSA22",2000,840,0
"ANK_GSA22",2000,845,0
"ANK_GSA22",2000,850,0
"ANK_GSA22",2000,855,0
"ANK_GSA22",2000,860,0
"ANK_GSA22",2000,865,0
"ANK_GSA22",2000,870,0
"ANK_GSA22",2000,875,0
"ANK_GSA22",2000,880,0
"ANK_GSA22",2000,885,0
"ANK_GSA22",2000,890,0
"ANK_GSA22",2000,895,0
"ANK_GSA22",2000,900,0
"ANK_GSA22",2000,905,0
"ANK_GSA22",2000,910,0
"ANK_GSA22",2000,915,0
"ANK_GSA22",2000,920,0
"ANK_GSA22",2000,925,0
"ANK_GSA22",2000,930,0
"ANK_GSA22",2000,935,0
"ANK_GSA22",2000,940,0
"ANK_GSA22",2000,945,0
"ANK_GSA22",2000,950,0
"ANK_GSA22",2001,30,0
"ANK_GSA22",2001,35,0
"ANK_GSA22",2001,40,0
"ANK_GSA22",2001,45,0.14
"ANK_GSA22",2001,50,0
"ANK_GSA22",2001,55,0.36
"ANK_GSA22",2001,60,0.15
"ANK_GSA22",2001,65,0.65
"ANK_GSA22",2001,70,0.86
"ANK_GSA22",2001,75,0.15
"ANK_GSA22",2001,80,0.15
"ANK_GSA22",2001,85,0.23
"ANK_GSA22",2001,90,1.22
"ANK_GSA22",2001,95,0.87
"ANK_GSA22",2001,100,1
"ANK_GSA22",2001,105,1.1
"ANK_GSA22",2001,110,1.15
"ANK_GSA22",2001,115,2.08
"ANK_GSA22",2001,120,1.81
"ANK_GSA22",2001,125,0.89
"ANK_GSA22",2001,130,2.54
"ANK_GSA22",2001,135,1.44
"ANK_GSA22",2001,140,1.51
"ANK_GSA22",2001,145,2.39
"ANK_GSA22",2001,150,3.35
"ANK_GSA22",2001,155,1.31
"ANK_GSA22",2001,160,4.77
"ANK_GSA22",2001,165,3.15
"ANK_GSA22",2001,170,2.39
"ANK_GSA22",2001,175,2.44
"ANK_GSA22",2001,180,2.55
"ANK_GSA22",2001,185,0.86
"ANK_GSA22",2001,190,1.59
"ANK_GSA22",2001,195,3.61
"ANK_GSA22",2001,200,2.09
"ANK_GSA22",2001,205,3.1
"ANK_GSA22",2001,210,3.2
"ANK_GSA22",2001,215,2.45
"ANK_GSA22",2001,220,1.81
"ANK_GSA22",2001,225,1.85
"ANK_GSA22",2001,230,1.39
"ANK_GSA22",2001,235,2.33
"ANK_GSA22",2001,240,3.84
"ANK_GSA22",2001,245,0.29
"ANK_GSA22",2001,250,1.81
"ANK_GSA22",2001,255,1.07
"ANK_GSA22",2001,260,1.35
"ANK_GSA22",2001,265,1.99
"ANK_GSA22",2001,270,0.79
"ANK_GSA22",2001,275,0.93
"ANK_GSA22",2001,280,0.93
"ANK_GSA22",2001,285,0.96
"ANK_GSA22",2001,290,0.43
"ANK_GSA22",2001,295,1.07
"ANK_GSA22",2001,300,1.3
"ANK_GSA22",2001,305,0.73
"ANK_GSA22",2001,310,1.56
"ANK_GSA22",2001,315,0.37
"ANK_GSA22",2001,320,1.09
"ANK_GSA22",2001,325,0.91
"ANK_GSA22",2001,330,0.28
"ANK_GSA22",2001,335,1.35
"ANK_GSA22",2001,340,0.73
"ANK_GSA22",2001,345,0.43
"ANK_GSA22",2001,350,0.43
"ANK_GSA22",2001,355,0.49
"ANK_GSA22",2001,360,0.36
"ANK_GSA22",2001,365,0.35
"ANK_GSA22",2001,370,0.85
"ANK_GSA22",2001,375,0.35
"ANK_GSA22",2001,380,0
"ANK_GSA22",2001,385,0.28
"ANK_GSA22",2001,390,0.22
"ANK_GSA22",2001,395,0.35
"ANK_GSA22",2001,400,0.77
"ANK_GSA22",2001,405,0.28
"ANK_GSA22",2001,410,0.15
"ANK_GSA22",2001,415,0
"ANK_GSA22",2001,420,0.15
"ANK_GSA22",2001,425,0.22
"ANK_GSA22",2001,430,0
"ANK_GSA22",2001,435,0.29
"ANK_GSA22",2001,440,0.23
"ANK_GSA22",2001,445,0
"ANK_GSA22",2001,450,0
"ANK_GSA22",2001,455,0.42
"ANK_GSA22",2001,460,0
"ANK_GSA22",2001,465,0
"ANK_GSA22",2001,470,0.23
"ANK_GSA22",2001,475,0
"ANK_GSA22",2001,480,0.15
"ANK_GSA22",2001,485,0.15
"ANK_GSA22",2001,490,0
"ANK_GSA22",2001,495,0.55
"ANK_GSA22",2001,500,0.28
"ANK_GSA22",2001,505,0.29
"ANK_GSA22",2001,510,0
"ANK_GSA22",2001,515,0
"ANK_GSA22",2001,520,0.44
"ANK_GSA22",2001,525,0
"ANK_GSA22",2001,530,0
"ANK_GSA22",2001,535,0.22
"ANK_GSA22",2001,540,0.28
"ANK_GSA22",2001,545,0.22
"ANK_GSA22",2001,550,0.35
"ANK_GSA22",2001,555,0.36
"ANK_GSA22",2001,560,0
"ANK_GSA22",2001,565,0.49
"ANK_GSA22",2001,570,0
"ANK_GSA22",2001,575,0
"ANK_GSA22",2001,580,0
"ANK_GSA22",2001,585,0
"ANK_GSA22",2001,590,0
"ANK_GSA22",2001,595,0
"ANK_GSA22",2001,600,0.42
"ANK_GSA22",2001,605,0
"ANK_GSA22",2001,610,0
"ANK_GSA22",2001,615,0
"ANK_GSA22",2001,620,0
"ANK_GSA22",2001,625,0
"ANK_GSA22",2001,630,0
"ANK_GSA22",2001,635,0
"ANK_GSA22",2001,640,0
"ANK_GSA22",2001,645,0
"ANK_GSA22",2001,650,0
"ANK_GSA22",2001,655,0
"ANK_GSA22",2001,660,0
"ANK_GSA22",2001,665,0
"ANK_GSA22",2001,670,0
"ANK_GSA22",2001,675,0
"ANK_GSA22",2001,680,0.15
"ANK_GSA22",2001,685,0.35
"ANK_GSA22",2001,690,0
"ANK_GSA22",2001,695,0
"ANK_GSA22",2001,700,0
"ANK_GSA22",2001,705,0
"ANK_GSA22",2001,710,0.15
"ANK_GSA22",2001,715,0
"ANK_GSA22",2001,720,0
"ANK_GSA22",2001,725,0
"ANK_GSA22",2001,730,0
"ANK_GSA22",2001,735,0
"ANK_GSA22",2001,740,0
"ANK_GSA22",2001,745,0
"ANK_GSA22",2001,750,0
"ANK_GSA22",2001,755,0
"ANK_GSA22",2001,760,0
"ANK_GSA22",2001,765,0
"ANK_GSA22",2001,770,0
"ANK_GSA22",2001,775,0
"ANK_GSA22",2001,780,0
"ANK_GSA22",2001,785,0
"ANK_GSA22",2001,790,0
"ANK_GSA22",2001,795,0
"ANK_GSA22",2001,800,0
"ANK_GSA22",2001,805,0
"ANK_GSA22",2001,810,0
"ANK_GSA22",2001,815,0
"ANK_GSA22",2001,820,0
"ANK_GSA22",2001,825,0
"ANK_GSA22",2001,830,0
"ANK_GSA22",2001,835,0
"ANK_GSA22",2001,840,0
"ANK_GSA22",2001,845,0
"ANK_GSA22",2001,850,0
"ANK_GSA22",2001,855,0
"ANK_GSA22",2001,860,0
"ANK_GSA22",2001,865,0
"ANK_GSA22",2001,870,0
"ANK_GSA22",2001,875,0
"ANK_GSA22",2001,880,0
"ANK_GSA22",2001,885,0
"ANK_GSA22",2001,890,0
"ANK_GSA22",2001,895,0
"ANK_GSA22",2001,900,0
"ANK_GSA22",2001,905,0
"ANK_GSA22",2001,910,0
"ANK_GSA22",2001,915,0
"ANK_GSA22",2001,920,0
"ANK_GSA22",2001,925,0
"ANK_GSA22",2001,930,0
"ANK_GSA22",2001,935,0
"ANK_GSA22",2001,940,0
"ANK_GSA22",2001,945,0
"ANK_GSA22",2001,950,0
"ANK_GSA22",2003,30,0
"ANK_GSA22",2003,35,0
"ANK_GSA22",2003,40,0
"ANK_GSA22",2003,45,0
"ANK_GSA22",2003,50,0.14
"ANK_GSA22",2003,55,0.22
"ANK_GSA22",2003,60,0.78
"ANK_GSA22",2003,65,0.15
"ANK_GSA22",2003,70,0.3
"ANK_GSA22",2003,75,1.5
"ANK_GSA22",2003,80,1.04
"ANK_GSA22",2003,85,0.92
"ANK_GSA22",2003,90,1.78
"ANK_GSA22",2003,95,1.37
"ANK_GSA22",2003,100,3.9
"ANK_GSA22",2003,105,3.78
"ANK_GSA22",2003,110,5.71
"ANK_GSA22",2003,115,4.88
"ANK_GSA22",2003,120,6.62
"ANK_GSA22",2003,125,4.69
"ANK_GSA22",2003,130,4.18
"ANK_GSA22",2003,135,5.46
"ANK_GSA22",2003,140,6.08
"ANK_GSA22",2003,145,3.55
"ANK_GSA22",2003,150,5.2
"ANK_GSA22",2003,155,7.83
"ANK_GSA22",2003,160,7.32
"ANK_GSA22",2003,165,6.24
"ANK_GSA22",2003,170,4.46
"ANK_GSA22",2003,175,2.73
"ANK_GSA22",2003,180,3.59
"ANK_GSA22",2003,185,4.51
"ANK_GSA22",2003,190,6.91
"ANK_GSA22",2003,195,1.96
"ANK_GSA22",2003,200,4.62
"ANK_GSA22",2003,205,3.63
"ANK_GSA22",2003,210,2.33
"ANK_GSA22",2003,215,2.12
"ANK_GSA22",2003,220,2.22
"ANK_GSA22",2003,225,3.04
"ANK_GSA22",2003,230,2.58
"ANK_GSA22",2003,235,2.12
"ANK_GSA22",2003,240,1.32
"ANK_GSA22",2003,245,0.3
"ANK_GSA22",2003,250,2.22
"ANK_GSA22",2003,255,2.06
"ANK_GSA22",2003,260,0.74
"ANK_GSA22",2003,265,0.84
"ANK_GSA22",2003,270,1.61
"ANK_GSA22",2003,275,5.22
"ANK_GSA22",2003,280,0.95
"ANK_GSA22",2003,285,0.28
"ANK_GSA22",2003,290,1.04
"ANK_GSA22",2003,295,1.57
"ANK_GSA22",2003,300,1.04
"ANK_GSA22",2003,305,0
"ANK_GSA22",2003,310,1.44
"ANK_GSA22",2003,315,1.78
"ANK_GSA22",2003,320,1.65
"ANK_GSA22",2003,325,0.54
"ANK_GSA22",2003,330,1.54
"ANK_GSA22",2003,335,1.23
"ANK_GSA22",2003,340,0.21
"ANK_GSA22",2003,345,0.63
"ANK_GSA22",2003,350,0
"ANK_GSA22",2003,355,2.53
"ANK_GSA22",2003,360,0.08
"ANK_GSA22",2003,365,0.27
"ANK_GSA22",2003,370,0.69
"ANK_GSA22",2003,375,0
"ANK_GSA22",2003,380,0.76
"ANK_GSA22",2003,385,0.21
"ANK_GSA22",2003,390,0
"ANK_GSA22",2003,395,0.36
"ANK_GSA22",2003,400,0
"ANK_GSA22",2003,405,0.21
"ANK_GSA22",2003,410,0.42
"ANK_GSA22",2003,415,0.54
"ANK_GSA22",2003,420,0.14
"ANK_GSA22",2003,425,0.28
"ANK_GSA22",2003,430,0
"ANK_GSA22",2003,435,0
"ANK_GSA22",2003,440,1.33
"ANK_GSA22",2003,445,0
"ANK_GSA22",2003,450,0
"ANK_GSA22",2003,455,0.33
"ANK_GSA22",2003,460,0
"ANK_GSA22",2003,465,0.36
"ANK_GSA22",2003,470,0.21
"ANK_GSA22",2003,475,0
"ANK_GSA22",2003,480,0
"ANK_GSA22",2003,485,0.35
"ANK_GSA22",2003,490,0.14
"ANK_GSA22",2003,495,0
"ANK_GSA22",2003,500,1.17
"ANK_GSA22",2003,505,0.36
"ANK_GSA22",2003,510,0
"ANK_GSA22",2003,515,0.21
"ANK_GSA22",2003,520,0.34
"ANK_GSA22",2003,525,0
"ANK_GSA22",2003,530,0.56
"ANK_GSA22",2003,535,0
"ANK_GSA22",2003,540,0.14
"ANK_GSA22",2003,545,0
"ANK_GSA22",2003,550,0
"ANK_GSA22",2003,555,0
"ANK_GSA22",2003,560,0.28
"ANK_GSA22",2003,565,0
"ANK_GSA22",2003,570,0
"ANK_GSA22",2003,575,0.43
"ANK_GSA22",2003,580,0
"ANK_GSA22",2003,585,0
"ANK_GSA22",2003,590,0.15
"ANK_GSA22",2003,595,0.14
"ANK_GSA22",2003,600,0
"ANK_GSA22",2003,605,0
"ANK_GSA22",2003,610,0
"ANK_GSA22",2003,615,0
"ANK_GSA22",2003,620,0
"ANK_GSA22",2003,625,0
"ANK_GSA22",2003,630,1.49
"ANK_GSA22",2003,635,0
"ANK_GSA22",2003,640,0
"ANK_GSA22",2003,645,0
"ANK_GSA22",2003,650,0.14
"ANK_GSA22",2003,655,0
"ANK_GSA22",2003,660,0
"ANK_GSA22",2003,665,0
"ANK_GSA22",2003,670,0
"ANK_GSA22",2003,675,0
"ANK_GSA22",2003,680,0
"ANK_GSA22",2003,685,0
"ANK_GSA22",2003,690,0
"ANK_GSA22",2003,695,0
"ANK_GSA22",2003,700,0
"ANK_GSA22",2003,705,0
"ANK_GSA22",2003,710,0
"ANK_GSA22",2003,715,0
"ANK_GSA22",2003,720,0
"ANK_GSA22",2003,725,0
"ANK_GSA22",2003,730,0
"ANK_GSA22",2003,735,0
"ANK_GSA22",2003,740,0
"ANK_GSA22",2003,745,0
"ANK_GSA22",2003,750,0
"ANK_GSA22",2003,755,0
"ANK_GSA22",2003,760,0
"ANK_GSA22",2003,765,0
"ANK_GSA22",2003,770,0
"ANK_GSA22",2003,775,0
"ANK_GSA22",2003,780,0
"ANK_GSA22",2003,785,0
"ANK_GSA22",2003,790,0
"ANK_GSA22",2003,795,0
"ANK_GSA22",2003,800,0
"ANK_GSA22",2003,805,0
"ANK_GSA22",2003,810,0
"ANK_GSA22",2003,815,0
"ANK_GSA22",2003,820,0
"ANK_GSA22",2003,825,0
"ANK_GSA22",2003,830,0
"ANK_GSA22",2003,835,0
"ANK_GSA22",2003,840,0
"ANK_GSA22",2003,845,0
"ANK_GSA22",2003,850,0
"ANK_GSA22",2003,855,0
"ANK_GSA22",2003,860,0
"ANK_GSA22",2003,865,0
"ANK_GSA22",2003,870,0
"ANK_GSA22",2003,875,0
"ANK_GSA22",2003,880,0
"ANK_GSA22",2003,885,0
"ANK_GSA22",2003,890,0
"ANK_GSA22",2003,895,0
"ANK_GSA22",2003,900,0
"ANK_GSA22",2003,905,0
"ANK_GSA22",2003,910,0
"ANK_GSA22",2003,915,0
"ANK_GSA22",2003,920,0
"ANK_GSA22",2003,925,0
"ANK_GSA22",2003,930,0
"ANK_GSA22",2003,935,0
"ANK_GSA22",2003,940,0
"ANK_GSA22",2003,945,0
"ANK_GSA22",2003,950,0
"ANK_GSA22",2004,30,0
"ANK_GSA22",2004,35,0
"ANK_GSA22",2004,40,0
"ANK_GSA22",2004,45,0
"ANK_GSA22",2004,50,0
"ANK_GSA22",2004,55,0
"ANK_GSA22",2004,60,0
"ANK_GSA22",2004,65,0
"ANK_GSA22",2004,70,0.41
"ANK_GSA22",2004,75,0.25
"ANK_GSA22",2004,80,1.08
"ANK_GSA22",2004,85,1.73
"ANK_GSA22",2004,90,2.65
"ANK_GSA22",2004,95,1.34
"ANK_GSA22",2004,100,0.85
"ANK_GSA22",2004,105,1.26
"ANK_GSA22",2004,110,0.45
"ANK_GSA22",2004,115,2.58
"ANK_GSA22",2004,120,2.59
"ANK_GSA22",2004,125,1.77
"ANK_GSA22",2004,130,2.18
"ANK_GSA22",2004,135,0.62
"ANK_GSA22",2004,140,2.27
"ANK_GSA22",2004,145,1.51
"ANK_GSA22",2004,150,1.52
"ANK_GSA22",2004,155,2.26
"ANK_GSA22",2004,160,1.91
"ANK_GSA22",2004,165,2.59
"ANK_GSA22",2004,170,3.09
"ANK_GSA22",2004,175,2.04
"ANK_GSA22",2004,180,4.06
"ANK_GSA22",2004,185,2.84
"ANK_GSA22",2004,190,4.1
"ANK_GSA22",2004,195,3.97
"ANK_GSA22",2004,200,4.16
"ANK_GSA22",2004,205,3.57
"ANK_GSA22",2004,210,3.23
"ANK_GSA22",2004,215,2.32
"ANK_GSA22",2004,220,3.95
"ANK_GSA22",2004,225,4.65
"ANK_GSA22",2004,230,4.37
"ANK_GSA22",2004,235,4.37
"ANK_GSA22",2004,240,2.59
"ANK_GSA22",2004,245,4.19
"ANK_GSA22",2004,250,4.19
"ANK_GSA22",2004,255,2.41
"ANK_GSA22",2004,260,4.24
"ANK_GSA22",2004,265,2.31
"ANK_GSA22",2004,270,2.9
"ANK_GSA22",2004,275,2.7
"ANK_GSA22",2004,280,1.07
"ANK_GSA22",2004,285,1.74
"ANK_GSA22",2004,290,1.61
"ANK_GSA22",2004,295,1.57
"ANK_GSA22",2004,300,1.93
"ANK_GSA22",2004,305,0.42
"ANK_GSA22",2004,310,2.19
"ANK_GSA22",2004,315,1.67
"ANK_GSA22",2004,320,1.19
"ANK_GSA22",2004,325,1.42
"ANK_GSA22",2004,330,1.53
"ANK_GSA22",2004,335,0.59
"ANK_GSA22",2004,340,0.74
"ANK_GSA22",2004,345,0
"ANK_GSA22",2004,350,0
"ANK_GSA22",2004,355,0.41
"ANK_GSA22",2004,360,0.89
"ANK_GSA22",2004,365,0.78
"ANK_GSA22",2004,370,0.71
"ANK_GSA22",2004,375,0.28
"ANK_GSA22",2004,380,0.52
"ANK_GSA22",2004,385,0.47
"ANK_GSA22",2004,390,0.45
"ANK_GSA22",2004,395,0
"ANK_GSA22",2004,400,0
"ANK_GSA22",2004,405,0.68
"ANK_GSA22",2004,410,0.71
"ANK_GSA22",2004,415,0
"ANK_GSA22",2004,420,0.58
"ANK_GSA22",2004,425,0
"ANK_GSA22",2004,430,0.61
"ANK_GSA22",2004,435,0
"ANK_GSA22",2004,440,0.67
"ANK_GSA22",2004,445,0.58
"ANK_GSA22",2004,450,0.41
"ANK_GSA22",2004,455,0.08
"ANK_GSA22",2004,460,0.34
"ANK_GSA22",2004,465,0.2
"ANK_GSA22",2004,470,0.18
"ANK_GSA22",2004,475,0
"ANK_GSA22",2004,480,0.2
"ANK_GSA22",2004,485,0.3
"ANK_GSA22",2004,490,0.16
"ANK_GSA22",2004,495,0
"ANK_GSA22",2004,500,0
"ANK_GSA22",2004,505,0.33
"ANK_GSA22",2004,510,0.18
"ANK_GSA22",2004,515,0
"ANK_GSA22",2004,520,0
"ANK_GSA22",2004,525,0.25
"ANK_GSA22",2004,530,0
"ANK_GSA22",2004,535,0
"ANK_GSA22",2004,540,0
"ANK_GSA22",2004,545,0.11
"ANK_GSA22",2004,550,0
"ANK_GSA22",2004,555,0
"ANK_GSA22",2004,560,0.14
"ANK_GSA22",2004,565,0
"ANK_GSA22",2004,570,0
"ANK_GSA22",2004,575,0
"ANK_GSA22",2004,580,0
"ANK_GSA22",2004,585,0
"ANK_GSA22",2004,590,0
"ANK_GSA22",2004,595,0
"ANK_GSA22",2004,600,0
"ANK_GSA22",2004,605,0
"ANK_GSA22",2004,610,0
"ANK_GSA22",2004,615,0
"ANK_GSA22",2004,620,0
"ANK_GSA22",2004,625,0
"ANK_GSA22",2004,630,0
"ANK_GSA22",2004,635,0
"ANK_GSA22",2004,640,0
"ANK_GSA22",2004,645,0
"ANK_GSA22",2004,650,0
"ANK_GSA22",2004,655,0
"ANK_GSA22",2004,660,0
"ANK_GSA22",2004,665,0
"ANK_GSA22",2004,670,0
"ANK_GSA22",2004,675,0
"ANK_GSA22",2004,680,0
"ANK_GSA22",2004,685,0
"ANK_GSA22",2004,690,0
"ANK_GSA22",2004,695,0
"ANK_GSA22",2004,700,0
"ANK_GSA22",2004,705,0
"ANK_GSA22",2004,710,0
"ANK_GSA22",2004,715,0
"ANK_GSA22",2004,720,0
"ANK_GSA22",2004,725,0
"ANK_GSA22",2004,730,0
"ANK_GSA22",2004,735,0
"ANK_GSA22",2004,740,0
"ANK_GSA22",2004,745,0
"ANK_GSA22",2004,750,0
"ANK_GSA22",2004,755,0
"ANK_GSA22",2004,760,0
"ANK_GSA22",2004,765,0
"ANK_GSA22",2004,770,0
"ANK_GSA22",2004,775,0
"ANK_GSA22",2004,780,0
"ANK_GSA22",2004,785,0
"ANK_GSA22",2004,790,0
"ANK_GSA22",2004,795,0
"ANK_GSA22",2004,800,0
"ANK_GSA22",2004,805,0
"ANK_GSA22",2004,810,0
"ANK_GSA22",2004,815,0
"ANK_GSA22",2004,820,0
"ANK_GSA22",2004,825,0
"ANK_GSA22",2004,830,0
"ANK_GSA22",2004,835,0
"ANK_GSA22",2004,840,0
"ANK_GSA22",2004,845,0
"ANK_GSA22",2004,850,0
"ANK_GSA22",2004,855,0
"ANK_GSA22",2004,860,0
"ANK_GSA22",2004,865,0
"ANK_GSA22",2004,870,0
"ANK_GSA22",2004,875,0
"ANK_GSA22",2004,880,0
"ANK_GSA22",2004,885,0
"ANK_GSA22",2004,890,0
"ANK_GSA22",2004,895,0
"ANK_GSA22",2004,900,0
"ANK_GSA22",2004,905,0
"ANK_GSA22",2004,910,0
"ANK_GSA22",2004,915,0
"ANK_GSA22",2004,920,0
"ANK_GSA22",2004,925,0
"ANK_GSA22",2004,930,0
"ANK_GSA22",2004,935,0
"ANK_GSA22",2004,940,0
"ANK_GSA22",2004,945,0
"ANK_GSA22",2004,950,0
"ANK_GSA22",2005,30,0.37
"ANK_GSA22",2005,35,0
"ANK_GSA22",2005,40,0
"ANK_GSA22",2005,45,0
"ANK_GSA22",2005,50,0
"ANK_GSA22",2005,55,0.44
"ANK_GSA22",2005,60,0.25
"ANK_GSA22",2005,65,0.63
"ANK_GSA22",2005,70,0.81
"ANK_GSA22",2005,75,0.7
"ANK_GSA22",2005,80,1.97
"ANK_GSA22",2005,85,2.55
"ANK_GSA22",2005,90,3.79
